4.85017150744222e-05,0.00107501752722835
4.4536704545126e-05,0.00105611628575373
4.23399237048328e-05,0.00412542848290959
4.64227750202777e-05,0.00653690593097809
3.38703899180178e-05,0.0164520702611023
4.88651300983211e-05,0.0144486203376903
4.71686247165278e-05,0.0135780614253213
4.15573323773346e-05,0.0113464095674311
3.75057661441019e-05,0.0107577601906445
3.72998231027125e-05,0.0106650797577251
3.72562808667928e-05,0.0106370425230242
3.72452162521123e-05,0.0106292384136541
3.72422646150807e-05,0.0106270038021817
3.72414625202908e-05,0.0106263467073831
3.72412430177837e-05,0.0106261486557834
3.72411828424708e-05,0.0106260874322904
3.72411663642678e-05,0.0106260679925022
3.7241161866427e-05,0.0106260616457007
3.72411606453264e-05,0.0106260595151453
3.72411603165723e-05,0.010626058780946
3.72411602293277e-05,0.0106260585218399
3.72411602063272e-05,0.0106260584285173
3.7241160200583e-05,0.0106260583942339
3.72411601991083e-05,0.0106260583815885
3.72411601988218e-05,0.0106260583767645
3.72411601987337e-05,0.0106260583749811
3.72411601985011e-05,0.0106260583742867
3.72411601987794e-05,0.010626058374063
3.72411601988324e-05,0.0106260583739895
3.72411601988592e-05,0.0106260583739192
3.72411601987284e-05,0.0106260583738925
3.72411601987331e-05,0.010626058373875
3.72411601987526e-05,0.0106260583738857
3.72411601988167e-05,0.0106260583738776
3.72411601988007e-05,0.0106260583738951
3.72411601987371e-05,0.0106260583738929
3.72411601987063e-05,0.0106260583738929
3.72411601988159e-05,0.0106260583738936
3.72411601988337e-05,0.0106260583738913
3.7241160198777e-05,0.0106260583738941
3.72411601988061e-05,0.0106260583738934
3.72411601988042e-05,0.0106260583738924
3.72411601988942e-05,0.0106260583738901
3.72411601988733e-05,0.010626058373891
3.72411601988047e-05,0.0106260583738924
3.72411601988284e-05,0.0106260583738906
3.72411601987641e-05,0.0106260583738951
3.72411601988635e-05,0.0106260583738933
3.72411601987945e-05,0.010626058373894
3.72411601988071e-05,0.0106260583738933
